location_id,location_zip_code,location_city,location_state,,
17194,59060,natal,RN,,59060|natal|RN
17195,20271,rio de janeiro,RJ,,20271|rio de janeiro|RJ
17196,08744,mogi das cruzes,SP,,08744|mogi das cruzes|SP
17197,91360,porto alegre,RS,,91360|porto alegre|RS
17198,09290,santo andre,SP,,09290|santo andre|SP
17199,65049,sao luis,MA,,65049|sao luis|MA
17200,39401,montes claros,MG,,39401|montes claros|MG
17201,13841,mogi-guacu,SP,,13841|mogi-guacu|SP
17202,66830,belem,PA,,66830|belem|PA
17203,99052,passo fundo,RS,,99052|passo fundo|RS
17204,13835,conchal,SP,,13835|conchal|SP
17205,25255,duque de caxias,RJ,,25255|duque de caxias|RJ
17206,23057,rio de janeiro,RJ,,23057|rio de janeiro|RJ
17207,09616,sao bernardo do campo,SP,,09616|sao bernardo do campo|SP
17208,09510,sao caetano do sul,SP,,09510|sao caetano do sul|SP
17209,04625,sao paulo,SP,,04625|sao paulo|SP
17210,14850,pradopolis,SP,,14850|pradopolis|SP
17211,01453,sao paulo,SP,,01453|sao paulo|SP
17212,02402,sao paulo,SP,,02402|sao paulo|SP
17213,78365,sapezal,MT,,78365|sapezal|MT
17214,13272,valinhos,SP,,13272|valinhos|SP
17215,04904,sao paulo,SP,,04904|sao paulo|SP
17216,70833,brasilia,DF,,70833|brasilia|DF
17217,16205,birigui,SP,,16205|birigui|SP
17218,24710,sao goncalo,RJ,,24710|sao goncalo|RJ
17219,05585,sao paulo,SP,,05585|sao paulo|SP
17220,04580,sao paulo,SP,,04580|sao paulo|SP
17221,24715,sao goncalo,RJ,,24715|sao goncalo|RJ
17222,12405,pindamonhangaba,SP,,12405|pindamonhangaba|SP
17223,30860,belo horizonte,MG,,30860|belo horizonte|MG
17224,75104,anapolis,GO,,75104|anapolis|GO
17225,07500,santa isabel,SP,,07500|santa isabel|SP
17226,13203,jundiai,SP,,13203|jundiai|SP
17227,39688,setubinha,MG,,39688|setubinha|MG
17228,76850,guajara-mirim,RO,,76850|guajara-mirim|RO
17229,13255,itatiba,SP,,13255|itatiba|SP
17230,20785,rio de janeiro,RJ,,20785|rio de janeiro|RJ
17231,15600,fernandopolis,SP,,15600|fernandopolis|SP
17232,04195,sao paulo,SP,,04195|sao paulo|SP
17233,07404,aruja,SP,,07404|aruja|SP
17234,24220,niteroi,RJ,,24220|niteroi|RJ
17235,76821,porto velho,RO,,76821|porto velho|RO
17236,30190,belo horizonte,MG,,30190|belo horizonte|MG
17237,86350,santa mariana,PR,,86350|santa mariana|PR
17238,05616,sao paulo,SP,,05616|sao paulo|SP
17239,22020,rio de janeiro,RJ,,22020|rio de janeiro|RJ
17240,13500,rio claro,SP,,13500|rio claro|SP
17241,08011,sao paulo,SP,,08011|sao paulo|SP
17242,95097,caxias do sul,RS,,95097|caxias do sul|RS
17243,65062,sao luis,MA,,65062|sao luis|MA
17244,13565,sao carlos,SP,,13565|sao carlos|SP
17245,28911,cabo frio,RJ,,28911|cabo frio|RJ
17246,12236,sao jose dos campos,SP,,12236|sao jose dos campos|SP
17247,75200,pires do rio,GO,,75200|pires do rio|GO
17248,13920,pedreira,SP,,13920|pedreira|SP
17249,18220,alambari,SP,,18220|alambari|SP
17250,77950,araguatins,TO,,77950|araguatins|TO
17251,03735,sao paulo,SP,,03735|sao paulo|SP
17252,12072,taubate,SP,,12072|taubate|SP
17253,88350,brusque,SC,,88350|brusque|SC
17254,02847,sao paulo,SP,,02847|sao paulo|SP
17255,22281,rio de janeiro,RJ,,22281|rio de janeiro|RJ
17256,87820,cidade gaucha,PR,,87820|cidade gaucha|PR
17257,13157,cosmopolis,SP,,13157|cosmopolis|SP
17258,78625,novo sao joaquim,MT,,78625|novo sao joaquim|MT
17259,22241,rio de janeiro,RJ,,22241|rio de janeiro|RJ
17260,38015,uberaba,MG,,38015|uberaba|MG
17261,09406,ribeirao pires,SP,,09406|ribeirao pires|SP
17262,51160,recife,PE,,51160|recife|PE
17263,03066,sao paulo,SP,,03066|sao paulo|SP
17264,88504,lages,SC,,88504|lages|SC
17265,15808,catanduva,SP,,15808|catanduva|SP
17266,11075,santos,SP,,11075|santos|SP
17267,22260,rio de janeiro,RJ,,22260|rio de janeiro|RJ
17268,01408,sao paulo,SP,,01408|sao paulo|SP
17269,03456,sao paulo,SP,,03456|sao paulo|SP
17270,80620,curitiba,PR,,80620|curitiba|PR
17271,62280,santa quiteria,CE,,62280|santa quiteria|CE
17272,04140,sao paulo,SP,,04140|sao paulo|SP
17273,24220,niteroi,RJ,,24220|niteroi|RJ
17274,03025,sao paulo,SP,,03025|sao paulo|SP
17275,95305,ibiraiaras,RS,,95305|ibiraiaras|RS
17276,90850,porto alegre,RS,,90850|porto alegre|RS
17277,03475,sao paulo,SP,,03475|sao paulo|SP
17278,07114,guarulhos,SP,,07114|guarulhos|SP
17279,48110,catu,BA,,48110|catu|BA
17280,74810,goiania,GO,,74810|goiania|GO
17281,05797,sao paulo,SP,,05797|sao paulo|SP
17282,04045,sao paulo,SP,,04045|sao paulo|SP
17283,91570,porto alegre,RS,,91570|porto alegre|RS
17284,30514,belo horizonte,MG,,30514|belo horizonte|MG
17285,72130,brasilia,DF,,72130|brasilia|DF
17286,35063,governador valadares,MG,,35063|governador valadares|MG
17287,14010,ribeirao preto,SP,,14010|ribeirao preto|SP
17288,08050,sao paulo,SP,,08050|sao paulo|SP
17289,74356,goiania,GO,,74356|goiania|GO
17290,02408,sao paulo,SP,,02408|sao paulo|SP
17291,37950,sao sebastiao do paraiso,MG,,37950|sao sebastiao do paraiso|MG
17292,04545,sao paulo,SP,,04545|sao paulo|SP
17293,21625,rio de janeiro,RJ,,21625|rio de janeiro|RJ
17294,91790,porto alegre,RS,,91790|porto alegre|RS
17295,74353,goiania,GO,,74353|goiania|GO
17296,29102,vila velha,ES,,29102|vila velha|ES
17297,72725,brasilia,DF,,72725|brasilia|DF
17298,07241,guarulhos,SP,,07241|guarulhos|SP
17299,13255,itatiba,SP,,13255|itatiba|SP
17300,88304,itajai,SC,,88304|itajai|SC
17301,78850,primavera do leste,MT,,78850|primavera do leste|MT
17302,28915,cabo frio,RJ,,28915|cabo frio|RJ
17303,98700,ijui,RS,,98700|ijui|RS
17304,81200,curitiba,PR,,81200|curitiba|PR
17305,82030,curitiba,PR,,82030|curitiba|PR
17306,28620,nova friburgo,RJ,,28620|nova friburgo|RJ
17307,98995,porto xavier,RS,,98995|porto xavier|RS
17308,30441,belo horizonte,MG,,30441|belo horizonte|MG
17309,09181,santo andre,SP,,09181|santo andre|SP
17310,13287,vinhedo,SP,,13287|vinhedo|SP
17311,31655,belo horizonte,MG,,31655|belo horizonte|MG
17312,70233,brasilia,DF,,70233|brasilia|DF
17313,40310,salvador,BA,,40310|salvador|BA
17314,36015,juiz de fora,MG,,36015|juiz de fora|MG
17315,21021,rio de janeiro,RJ,,21021|rio de janeiro|RJ
17316,15055,sao jose do rio preto,SP,,15055|sao jose do rio preto|SP
17317,36240,santos dumont,MG,,36240|santos dumont|MG
17318,13060,campinas,SP,,13060|campinas|SP
17319,37900,passos,MG,,37900|passos|MG
17320,75254,senador canedo,GO,,75254|senador canedo|GO
17321,65055,sao luis,MA,,65055|sao luis|MA
17322,20530,rio de janeiro,RJ,,20530|rio de janeiro|RJ
17323,61760,eusebio,CE,,61760|eusebio|CE
17324,13575,sao carlos,SP,,13575|sao carlos|SP
17325,80240,curitiba,PR,,80240|curitiba|PR
17326,09321,maua,SP,,09321|maua|SP
17327,04835,sao paulo,SP,,04835|sao paulo|SP
17328,84043,ponta grossa,PR,,84043|ponta grossa|PR
17329,07401,aruja,SP,,07401|aruja|SP
17330,34012,nova lima,MG,,34012|nova lima|MG
17331,14062,ribeirao preto,SP,,14062|ribeirao preto|SP
17332,07081,guarulhos,SP,,07081|guarulhos|SP
17333,09185,santo andre,SP,,09185|santo andre|SP
17334,59056,natal,RN,,59056|natal|RN
17335,35430,ponte nova,MG,,35430|ponte nova|MG
17336,08557,poa,SP,,08557|poa|SP
17337,56200,ouricuri,PE,,56200|ouricuri|PE
17338,05415,sao paulo,SP,,05415|sao paulo|SP
17339,13142,paulinia,SP,,13142|paulinia|SP
17340,29106,vila velha,ES,,29106|vila velha|ES
17341,13601,araras,SP,,13601|araras|SP
17342,38900,bambui,MG,,38900|bambui|MG
17343,03160,sao paulo,SP,,03160|sao paulo|SP
17344,08750,mogi das cruzes,SP,,08750|mogi das cruzes|SP
17345,06700,cotia,SP,,06700|cotia|SP
17346,13175,sumare,SP,,13175|sumare|SP
17347,29047,vitoria,ES,,29047|vitoria|ES
17348,75360,aragoiania,GO,,75360|aragoiania|GO
17349,13450,santa barbara d'oeste,SP,,13450|santa barbara d'oeste|SP
17350,51170,recife,PE,,51170|recife|PE
17351,31330,belo horizonte,MG,,31330|belo horizonte|MG
17352,03970,sao paulo,SP,,03970|sao paulo|SP
17353,87380,janiopolis,PR,,87380|janiopolis|PR
17354,13225,varzea paulista,SP,,13225|varzea paulista|SP
17355,74180,goiania,GO,,74180|goiania|GO
17356,04851,sao paulo,SP,,04851|sao paulo|SP
17357,68900,macapa,AP,,68900|macapa|AP
17358,35300,caratinga,MG,,35300|caratinga|MG
17359,95690,rolante,RS,,95690|rolante|RS
17360,13059,campinas,SP,,13059|campinas|SP
17361,16402,lins,SP,,16402|lins|SP
17362,59152,parnamirim,RN,,59152|parnamirim|RN
17363,14010,ribeirao preto,SP,,14010|ribeirao preto|SP
17364,81070,curitiba,PR,,81070|curitiba|PR
17365,14808,araraquara,SP,,14808|araraquara|SP
17366,23017,rio de janeiro,RJ,,23017|rio de janeiro|RJ
17367,36900,manhuacu,MG,,36900|manhuacu|MG
17368,40390,salvador,BA,,40390|salvador|BA
17369,13160,artur nogueira,SP,,13160|artur nogueira|SP
17370,66820,belem,PA,,66820|belem|PA
17371,06783,taboao da serra,SP,,06783|taboao da serra|SP
17372,22470,rio de janeiro,RJ,,22470|rio de janeiro|RJ
17373,18046,sorocaba,SP,,18046|sorocaba|SP
17374,13214,jundiai,SP,,13214|jundiai|SP
17375,13426,piracicaba,SP,,13426|piracicaba|SP
17376,18520,cerquilho,SP,,18520|cerquilho|SP
17377,08080,sao paulo,SP,,08080|sao paulo|SP
17378,36415,congonhas,MG,,36415|congonhas|MG
17379,09321,maua,SP,,09321|maua|SP
17380,18077,sorocaba,SP,,18077|sorocaba|SP
17381,70743,brasilia,DF,,70743|brasilia|DF
17382,30350,belo horizonte,MG,,30350|belo horizonte|MG
17383,09771,sao bernardo do campo,SP,,09771|sao bernardo do campo|SP
17384,13670,santa rita do passa quatro,SP,,13670|santa rita do passa quatro|SP
17385,15806,catanduva,SP,,15806|catanduva|SP
17386,83260,matinhos,PR,,83260|matinhos|PR
17387,13348,indaiatuba,SP,,13348|indaiatuba|SP
17388,63051,juazeiro do norte,CE,,63051|juazeiro do norte|CE
17389,29665,sao roque do canaa,ES,,29665|sao roque do canaa|ES
17390,06036,osasco,SP,,06036|osasco|SP
17391,11702,praia grande,SP,,11702|praia grande|SP
17392,07122,guarulhos,SP,,07122|guarulhos|SP
17393,83321,pinhais,PR,,83321|pinhais|PR
17394,06216,osasco,SP,,06216|osasco|SP
17395,11700,praia grande,SP,,11700|praia grande|SP
17396,88780,imbituba,SC,,88780|imbituba|SC
17397,55330,bom conselho,PE,,55330|bom conselho|PE
17398,04883,sao paulo,SP,,04883|sao paulo|SP
17399,08536,ferraz de vasconcelos,SP,,08536|ferraz de vasconcelos|SP
17400,65040,sao luis,MA,,65040|sao luis|MA
17401,22735,rio de janeiro,RJ,,22735|rio de janeiro|RJ
17402,31210,belo horizonte,MG,,31210|belo horizonte|MG
17403,04089,sao paulo,SP,,04089|sao paulo|SP
17404,29375,venda nova do imigrante,ES,,29375|venda nova do imigrante|ES
17405,24445,sao goncalo,RJ,,24445|sao goncalo|RJ
17406,29176,serra,ES,,29176|serra|ES
17407,32340,contagem,MG,,32340|contagem|MG
17408,13212,jundiai,SP,,13212|jundiai|SP
17409,30492,belo horizonte,MG,,30492|belo horizonte|MG
17410,28024,campos dos goytacazes,RJ,,28024|campos dos goytacazes|RJ
17411,77700,guarai,TO,,77700|guarai|TO
17412,30315,belo horizonte,MG,,30315|belo horizonte|MG
17413,41150,salvador,BA,,41150|salvador|BA
17414,95765,bom principio,RS,,95765|bom principio|RS
17415,29101,vila velha,ES,,29101|vila velha|ES
17416,14030,ribeirao preto,SP,,14030|ribeirao preto|SP
17417,17510,marilia,SP,,17510|marilia|SP
17418,05787,sao paulo,SP,,05787|sao paulo|SP
17419,81460,curitiba,PR,,81460|curitiba|PR
17420,51021,recife,PE,,51021|recife|PE
17421,29967,braco do rio,ES,,29967|braco do rio|ES
17422,95690,rolante,RS,,95690|rolante|RS
17423,69063,manaus,AM,,69063|manaus|AM
17424,91530,porto alegre,RS,,91530|porto alegre|RS
17425,26286,nova iguacu,RJ,,26286|nova iguacu|RJ
17426,06715,cotia,SP,,06715|cotia|SP
17427,44001,feira de santana,BA,,44001|feira de santana|BA
17428,24220,niteroi,RJ,,24220|niteroi|RJ
17429,45023,vitoria da conquista,BA,,45023|vitoria da conquista|BA
17430,46430,guanambi,BA,,46430|guanambi|BA
17431,48903,juazeiro,BA,,48903|juazeiro|BA
17432,55845,buenos aires,PE,,55845|buenos aires|PE
17433,13473,americana,SP,,13473|americana|SP
17434,65064,sao luis,MA,,65064|sao luis|MA
17435,02223,sao paulo,SP,,02223|sao paulo|SP
17436,12620,piquete,SP,,12620|piquete|SP
17437,89287,sao bento do sul,SC,,89287|sao bento do sul|SC
17438,17065,bauru,SP,,17065|bauru|SP
17439,47640,santa maria da vitoria,BA,,47640|santa maria da vitoria|BA
17440,28943,sao pedro da aldeia,RJ,,28943|sao pedro da aldeia|RJ
17441,04119,sao paulo,SP,,04119|sao paulo|SP
17442,13830,santo antonio de posse,SP,,13830|santo antonio de posse|SP
17443,74013,goiania,GO,,74013|goiania|GO
17444,86390,cambara,PR,,86390|cambara|PR
17445,15800,catanduva,SP,,15800|catanduva|SP
17446,32671,betim,MG,,32671|betim|MG
17447,06655,itapevi,SP,,06655|itapevi|SP
17448,87170,ourizona,PR,,87170|ourizona|PR
17449,66115,belem,PA,,66115|belem|PA
17450,05852,sao paulo,SP,,05852|sao paulo|SP
17451,87400,cruzeiro do oeste,PR,,87400|cruzeiro do oeste|PR
17452,13209,jundiai,SP,,13209|jundiai|SP
17453,29308,cachoeiro de itapemirim,ES,,29308|cachoeiro de itapemirim|ES
17454,22231,rio de janeiro,RJ,,22231|rio de janeiro|RJ
17455,25065,duque de caxias,RJ,,25065|duque de caxias|RJ
17456,20950,rio de janeiro,RJ,,20950|rio de janeiro|RJ
17457,08554,poa,SP,,08554|poa|SP
17458,39185,sao goncalo do rio preto,MG,,39185|sao goncalo do rio preto|MG
17459,08290,sao paulo,SP,,08290|sao paulo|SP
17460,29066,vitoria,ES,,29066|vitoria|ES
17461,13024,campinas,SP,,13024|campinas|SP
17462,75840,santa rita do araguaia,GO,,75840|santa rita do araguaia|GO
17463,18407,itapeva,SP,,18407|itapeva|SP
17464,02401,sao paulo,SP,,02401|sao paulo|SP
17465,24905,marica,RJ,,24905|marica|RJ
17466,88354,brusque,SC,,88354|brusque|SC
17467,03446,sao paulo,SP,,03446|sao paulo|SP
17468,13820,jaguariuna,SP,,13820|jaguariuna|SP
17469,87250,peabiru,PR,,87250|peabiru|PR
17470,26292,nova iguacu,RJ,,26292|nova iguacu|RJ
17471,71975,brasilia,DF,,71975|brasilia|DF
17472,78890,sorriso,MT,,78890|sorriso|MT
17473,98240,santa barbara do sul,RS,,98240|santa barbara do sul|RS
17474,02801,sao paulo,SP,,02801|sao paulo|SP
17475,03647,sao paulo,SP,,03647|sao paulo|SP
17476,91787,porto alegre,RS,,91787|porto alegre|RS
17477,37464,itanhandu,MG,,37464|itanhandu|MG
17478,25250,duque de caxias,RJ,,25250|duque de caxias|RJ
17479,06634,jandira,SP,,06634|jandira|SP
17480,06757,taboao da serra,SP,,06757|taboao da serra|SP
17481,86060,londrina,PR,,86060|londrina|PR
17482,13050,campinas,SP,,13050|campinas|SP
17483,04836,sao paulo,SP,,04836|sao paulo|SP
17484,21380,rio de janeiro,RJ,,21380|rio de janeiro|RJ
17485,06604,jandira,SP,,06604|jandira|SP
17486,94818,alvorada,RS,,94818|alvorada|RS
17487,08072,sao paulo,SP,,08072|sao paulo|SP
17488,12324,jacarei,SP,,12324|jacarei|SP
17489,35790,curvelo,MG,,35790|curvelo|MG
17490,93025,sao leopoldo,RS,,93025|sao leopoldo|RS
17491,18170,piedade,SP,,18170|piedade|SP
17492,02671,sao paulo,SP,,02671|sao paulo|SP
17493,86020,londrina,PR,,86020|londrina|PR
17494,66093,belem,PA,,66093|belem|PA
17495,06471,barueri,SP,,06471|barueri|SP
17496,01307,sao paulo,SP,,01307|sao paulo|SP
17497,15470,palestina,SP,,15470|palestina|SP
17498,53030,olinda,PE,,53030|olinda|PE
17499,03817,sao paulo,SP,,03817|sao paulo|SP
17500,02136,sao paulo,SP,,02136|sao paulo|SP
17501,05813,sao paulo,SP,,05813|sao paulo|SP
17502,78320,juina,MT,,78320|juina|MT
17503,18271,tatui,SP,,18271|tatui|SP
17504,88308,itajai,SC,,88308|itajai|SC
17505,04364,sao paulo,SP,,04364|sao paulo|SP
17506,59151,parnamirim,RN,,59151|parnamirim|RN
17507,04162,sao paulo,SP,,04162|sao paulo|SP
17508,22240,rio de janeiro,RJ,,22240|rio de janeiro|RJ
17509,33880,ribeirao das neves,MG,,33880|ribeirao das neves|MG
17510,09732,sao bernardo do campo,SP,,09732|sao bernardo do campo|SP
17511,24120,niteroi,RJ,,24120|niteroi|RJ
17512,88501,lages,SC,,88501|lages|SC
17513,23942,angra dos reis,RJ,,23942|angra dos reis|RJ
17514,35290,mantena,MG,,35290|mantena|MG
17515,45821,eunapolis,BA,,45821|eunapolis|BA
17516,74330,goiania,GO,,74330|goiania|GO
17517,35502,divinopolis,MG,,35502|divinopolis|MG
17518,20541,rio de janeiro,RJ,,20541|rio de janeiro|RJ
17519,85810,cascavel,PR,,85810|cascavel|PR
17520,18200,itapetininga,SP,,18200|itapetininga|SP
17521,41321,salvador,BA,,41321|salvador|BA
17522,13615,leme,SP,,13615|leme|SP
17523,72595,brasilia,DF,,72595|brasilia|DF
17524,51160,recife,PE,,51160|recife|PE
17525,02680,sao paulo,SP,,02680|sao paulo|SP
17526,84600,uniao da vitoria,PR,,84600|uniao da vitoria|PR
17527,78455,lucas do rio verde,MT,,78455|lucas do rio verde|MT
17528,20251,rio de janeiro,RJ,,20251|rio de janeiro|RJ
17529,56580,ibimirim,PE,,56580|ibimirim|PE
17530,38701,patos de minas,MG,,38701|patos de minas|MG
17531,28970,araruama,RJ,,28970|araruama|RJ
17532,24130,niteroi,RJ,,24130|niteroi|RJ
17533,18017,sorocaba,SP,,18017|sorocaba|SP
17534,36120,matias barbosa,MG,,36120|matias barbosa|MG
17535,45027,vitoria da conquista,BA,,45027|vitoria da conquista|BA
17536,05884,sao paulo,SP,,05884|sao paulo|SP
17537,01233,sao paulo,SP,,01233|sao paulo|SP
17538,11679,caraguatatuba,SP,,11679|caraguatatuba|SP
17539,09790,sao bernardo do campo,SP,,09790|sao bernardo do campo|SP
17540,30575,belo horizonte,MG,,30575|belo horizonte|MG
17541,05545,sao paulo,SP,,05545|sao paulo|SP
17542,36415,congonhas,MG,,36415|congonhas|MG
17543,14500,ituverava,SP,,14500|ituverava|SP
17544,09540,sao caetano do sul,SP,,09540|sao caetano do sul|SP
17545,71675,brasilia,DF,,71675|brasilia|DF
17546,74563,goiania,GO,,74563|goiania|GO
17547,78715,rondonopolis,MT,,78715|rondonopolis|MT
17548,02475,sao paulo,SP,,02475|sao paulo|SP
17549,54420,jaboatao dos guararapes,PE,,54420|jaboatao dos guararapes|PE
17550,83260,matinhos,PR,,83260|matinhos|PR
17551,25977,teresopolis,RJ,,25977|teresopolis|RJ
17552,66060,belem,PA,,66060|belem|PA
17553,96745,charqueadas,RS,,96745|charqueadas|RS
17554,91260,porto alegre,RS,,91260|porto alegre|RS
17555,87175,itambe,PR,,87175|itambe|PR
17556,94965,cachoeirinha,RS,,94965|cachoeirinha|RS
17557,28960,iguaba grande,RJ,,28960|iguaba grande|RJ
17558,09434,ribeirao pires,SP,,09434|ribeirao pires|SP
17559,12900,braganca paulista,SP,,12900|braganca paulista|SP
17560,04370,sao paulo,SP,,04370|sao paulo|SP
17561,36900,manhuacu,MG,,36900|manhuacu|MG
17562,24111,niteroi,RJ,,24111|niteroi|RJ
17563,04438,sao paulo,SP,,04438|sao paulo|SP
17564,08526,ferraz de vasconcelos,SP,,08526|ferraz de vasconcelos|SP
17565,64320,pimenteiras,PI,,64320|pimenteiras|PI
17566,40170,salvador,BA,,40170|salvador|BA
17567,36240,santos dumont,MG,,36240|santos dumont|MG
17568,80250,curitiba,PR,,80250|curitiba|PR
17569,15900,taquaritinga,SP,,15900|taquaritinga|SP
17570,20720,rio de janeiro,RJ,,20720|rio de janeiro|RJ
17571,22735,rio de janeiro,RJ,,22735|rio de janeiro|RJ
17572,11030,santos,SP,,11030|santos|SP
17573,35010,governador valadares,MG,,35010|governador valadares|MG
17574,35164,ipatinga,MG,,35164|ipatinga|MG
17575,06504,santana de parnaiba,SP,,06504|santana de parnaiba|SP
17576,60850,fortaleza,CE,,60850|fortaleza|CE
17577,16202,birigui,SP,,16202|birigui|SP
17578,35051,governador valadares,MG,,35051|governador valadares|MG
17579,06447,barueri,SP,,06447|barueri|SP
17580,01042,sao paulo,SP,,01042|sao paulo|SP
17581,24322,niteroi,RJ,,24322|niteroi|RJ
17582,36015,juiz de fora,MG,,36015|juiz de fora|MG
17583,41213,salvador,BA,,41213|salvador|BA
17584,29169,serra,ES,,29169|serra|ES
17585,33913,ribeirao das neves,MG,,33913|ribeirao das neves|MG
17586,30411,belo horizonte,MG,,30411|belo horizonte|MG
17587,89282,sao bento do sul,SC,,89282|sao bento do sul|SC
17588,04085,sao paulo,SP,,04085|sao paulo|SP
17589,12280,cacapava,SP,,12280|cacapava|SP
17590,28890,rio das ostras,RJ,,28890|rio das ostras|RJ
17591,76805,porto velho,RO,,76805|porto velho|RO
17592,01504,sao paulo,SP,,01504|sao paulo|SP
17593,22755,rio de janeiro,RJ,,22755|rio de janeiro|RJ
17594,62390,croata,CE,,62390|croata|CE
17595,90040,porto alegre,RS,,90040|porto alegre|RS
17596,14500,ituverava,SP,,14500|ituverava|SP
17597,86185,cambe,PR,,86185|cambe|PR
17598,32180,contagem,MG,,32180|contagem|MG
17599,35950,alvinopolis,MG,,35950|alvinopolis|MG
17600,77300,dianopolis,TO,,77300|dianopolis|TO
17601,14409,franca,SP,,14409|franca|SP
17602,99200,guapore,RS,,99200|guapore|RS
17603,95913,lajeado,RS,,95913|lajeado|RS
17604,14094,ribeirao preto,SP,,14094|ribeirao preto|SP
17605,63150,campos sales,CE,,63150|campos sales|CE
17606,48906,juazeiro,BA,,48906|juazeiro|BA
17607,05856,sao paulo,SP,,05856|sao paulo|SP
17608,30830,belo horizonte,MG,,30830|belo horizonte|MG
17609,13301,itu,SP,,13301|itu|SP
17610,13504,rio claro,SP,,13504|rio claro|SP
17611,05706,sao paulo,SP,,05706|sao paulo|SP
17612,04240,sao paulo,SP,,04240|sao paulo|SP
17613,13418,piracicaba,SP,,13418|piracicaba|SP
17614,29193,aracruz,ES,,29193|aracruz|ES
17615,13607,araras,SP,,13607|araras|SP
17616,23055,rio de janeiro,RJ,,23055|rio de janeiro|RJ
17617,82200,curitiba,PR,,82200|curitiba|PR
17618,85660,dois vizinhos,PR,,85660|dois vizinhos|PR
17619,64740,conceicao do caninde,PI,,64740|conceicao do caninde|PI
17620,18132,sao roque,SP,,18132|sao roque|SP
17621,49035,aracaju,SE,,49035|aracaju|SE
17622,88704,tubarao,SC,,88704|tubarao|SC
